OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
ADM US 1/18/2019 C50 Equity,12/16/2016,,4.80000019,4.30000019,0.24709,46.51,46.5
ADM US 1/18/2019 C50 Equity,12/19/2016,,4.69999981,4.19999981,0.25143000000000004,46.0,45.99
ADM US 1/18/2019 C50 Equity,12/20/2016,,4.6500001,4.19999981,0.2474,46.16,46.15
ADM US 1/18/2019 C50 Equity,12/21/2016,,4.8499999,4.25,0.25581,46.14,46.13
ADM US 1/18/2019 C50 Equity,12/22/2016,,4.30000019,3.79999995,0.25115,45.16,45.15
ADM US 1/18/2019 C50 Equity,12/23/2016,,4.3499999,3.79999995,0.25328,45.14,45.13
ADM US 1/18/2019 C50 Equity,12/26/2016,,4.3499999,3.79999995,0.25328,45.14,45.13
ADM US 1/18/2019 C50 Equity,12/27/2016,,4.5,4.0,0.25349,45.57,45.56
ADM US 1/18/2019 C50 Equity,12/28/2016,,4.44999981,3.9000001,0.25574,45.36,45.35
ADM US 1/18/2019 C50 Equity,12/29/2016,,4.44999981,3.79999995,0.25522,45.37,45.36
ADM US 1/18/2019 C50 Equity,12/30/2016,,4.25,3.9000001,0.24387,45.62,45.61
ADM US 1/18/2019 C50 Equity,1/2/2017,,4.25,3.9000001,0.24387,45.62,45.61
ADM US 1/18/2019 C50 Equity,1/3/2017,,4.55000019,4.19999981,0.24681,46.14,46.13
ADM US 1/18/2019 C50 Equity,1/4/2017,,4.55000019,4.0999998999999985,0.24762,46.14,46.13
ADM US 1/18/2019 C50 Equity,1/5/2017,,4.30000019,3.8499999,0.24419,45.78,45.77
ADM US 1/18/2019 C50 Equity,1/6/2017,,3.95000005,3.45000005,0.24774,44.76,44.75
ADM US 1/18/2019 C50 Equity,1/9/2017,,3.9000001,3.5,0.24625,44.78,44.77
ADM US 1/18/2019 C50 Equity,1/10/2017,,3.8499999,3.4000001,0.2486,44.51,44.5
ADM US 1/18/2019 C50 Equity,1/11/2017,,3.5999999,3.04999995,0.24702,44.02,44.01
ADM US 1/18/2019 C50 Equity,1/12/2017,,3.20000005,2.74000001,0.2399,43.45,43.44
ADM US 1/18/2019 C50 Equity,1/13/2017,,3.25,2.75,0.24033,43.54,43.53
ADM US 1/18/2019 C50 Equity,1/16/2017,,3.25,2.75,0.24033,43.54,43.53
ADM US 1/18/2019 C50 Equity,1/17/2017,,3.5999999,3.20000005,0.23825,44.69,44.68
ADM US 1/18/2019 C50 Equity,1/18/2017,,3.79999995,3.3499999,0.24158,44.93,44.92
ADM US 1/18/2019 C50 Equity,1/19/2017,,3.6500001,3.1500001,0.24152,44.54,44.53
ADM US 1/18/2019 C50 Equity,1/20/2017,,3.5999999,3.04999995,0.23695,44.71,44.7
ADM US 1/18/2019 C50 Equity,1/23/2017,,3.5999999,3.04999995,0.23772,44.72,44.71
ADM US 1/18/2019 C50 Equity,1/24/2017,,3.6500001,3.20000005,0.24029,44.64,44.63
ADM US 1/18/2019 C50 Equity,1/25/2017,,3.75,3.29999995,0.23507,45.23,45.22
ADM US 1/18/2019 C50 Equity,1/26/2017,,3.75,3.1500001,0.24715,44.53,44.52
ADM US 1/18/2019 C50 Equity,1/27/2017,,3.5,3.0999999,0.23735,44.5,44.49
ADM US 1/18/2019 C50 Equity,1/30/2017,,3.29999995,2.8599999,0.23536999999999997,44.14,44.13
ADM US 1/18/2019 C50 Equity,1/31/2017,,3.20000005,2.83999991,0.23058000000000006,44.26,44.25
ADM US 1/18/2019 C50 Equity,2/1/2017,,3.29999995,2.69000006,0.24167,43.85,43.84
ADM US 1/18/2019 C50 Equity,2/2/2017,,3.1500001,2.76999998,0.23348,43.99,43.98
ADM US 1/18/2019 C50 Equity,2/3/2017,,3.29999995,2.8900001,0.23996,44.01,44.0
ADM US 1/18/2019 C50 Equity,2/6/2017,,3.4000001,2.8900001,0.24156,44.14,44.13
ADM US 1/18/2019 C50 Equity,2/7/2017,,3.5999999,2.99000001,0.24481,44.55,44.54
ADM US 1/18/2019 C50 Equity,2/8/2017,,3.04999995,2.63000011,0.2397,43.48,43.47
ADM US 1/18/2019 C50 Equity,2/9/2017,,3.04999995,2.67000008,0.23841,43.55,43.54
ADM US 1/18/2019 C50 Equity,2/10/2017,,3.0999999,2.66000009,0.23678,43.82,43.81
ADM US 1/18/2019 C50 Equity,2/13/2017,,3.04999995,2.49000001,0.23714,43.71,43.7
ADM US 1/18/2019 C50 Equity,2/14/2017,,3.04999995,2.58999991,0.23704,43.72,43.71
ADM US 1/18/2019 C50 Equity,2/15/2017,,3.4000001,2.95000005,0.24032,44.44,44.43
ADM US 1/18/2019 C50 Equity,2/16/2017,,3.4000001,2.9000001,0.24043000000000006,44.1,44.09
ADM US 1/18/2019 C50 Equity,2/17/2017,,3.54999995,3.0,0.23748,44.67,44.66
ADM US 1/18/2019 C50 Equity,2/20/2017,,3.54999995,3.0,0.23748,44.67,44.66
ADM US 1/18/2019 C50 Equity,2/21/2017,,3.70000005,3.1500001,0.24,44.87,44.86
ADM US 1/18/2019 C50 Equity,2/22/2017,,3.70000005,3.20000005,0.24218000000000006,44.78,44.77
ADM US 1/18/2019 C50 Equity,2/23/2017,,3.75,3.45000005,0.23987,45.08,45.07
ADM US 1/18/2019 C50 Equity,2/24/2017,,3.75,3.5,0.238,45.21,45.2
ADM US 1/18/2019 C50 Equity,2/27/2017,,3.9000001,3.5,0.24224,45.35,45.34
ADM US 1/18/2019 C50 Equity,2/28/2017,,4.8499999,4.5,0.24906,47.03,47.02
ADM US 1/18/2019 C50 Equity,3/1/2017,,4.80000019,4.4000001,0.25623,46.51,46.5
ADM US 1/18/2019 C50 Equity,3/2/2017,,4.30000019,3.9000001,0.25454,45.48,45.47
ADM US 1/18/2019 C50 Equity,3/3/2017,,4.1500001000000015,3.45000005,0.25421999999999995,45.17,45.16
ADM US 1/18/2019 C50 Equity,3/6/2017,,3.8499999,3.25,0.24993,44.78,44.77
ADM US 1/18/2019 C50 Equity,3/7/2017,,3.79999995,3.20000005,0.25274,44.51,44.5
ADM US 1/18/2019 C50 Equity,3/8/2017,,3.5999999,3.20000005,0.25225000000000003,44.0,43.99
ADM US 1/18/2019 C50 Equity,3/9/2017,,3.5,3.25,0.24114,44.42,44.41
ADM US 1/18/2019 C50 Equity,3/10/2017,,3.9000001,3.45000005,0.24775,45.05,45.04
ADM US 1/18/2019 C50 Equity,3/13/2017,,3.79999995,3.0999999,0.24961999999999998,44.68,44.67
ADM US 1/18/2019 C50 Equity,3/14/2017,,3.75,3.04999995,0.24839000000000006,44.66,44.65
ADM US 1/18/2019 C50 Equity,3/15/2017,,3.95000005,3.29999995,0.25223,45.01,45.0
ADM US 1/18/2019 C50 Equity,3/16/2017,,3.6500001,2.98000002,0.2418,44.85,44.84
ADM US 1/18/2019 C50 Equity,3/17/2017,,3.75,3.0999999,0.24918000000000004,44.71,44.7
ADM US 1/18/2019 C50 Equity,3/20/2017,,3.5999999,2.8499999,0.24129,44.87,44.86
ADM US 1/18/2019 C50 Equity,3/21/2017,,3.5,2.98000002,0.23602,44.98,44.97
ADM US 1/18/2019 C50 Equity,3/22/2017,,3.75,3.4000001,0.23605,45.6,45.59
ADM US 1/18/2019 C50 Equity,3/23/2017,,3.8499999,3.45000005,0.23867,45.66,45.65
ADM US 1/18/2019 C50 Equity,3/24/2017,,3.79999995,3.3499999,0.23747,45.6,45.59
ADM US 1/18/2019 C50 Equity,3/27/2017,,3.75,3.1500001,0.24095999999999998,45.35,45.34
ADM US 1/18/2019 C50 Equity,3/28/2017,,3.8499999,3.3499999,0.23833,45.75,45.74
ADM US 1/18/2019 C50 Equity,3/29/2017,,4.0,3.45000005,0.23601,46.23,46.22
ADM US 1/18/2019 C50 Equity,3/30/2017,,4.0,3.4000001,0.23843000000000006,46.09,46.08
ADM US 1/18/2019 C50 Equity,3/31/2017,,3.95000005,3.4000001,0.23672,46.09,46.08
ADM US 1/18/2019 C50 Equity,4/3/2017,,3.75,3.29999995,0.23364,45.8,45.79
ADM US 1/18/2019 C50 Equity,4/4/2017,,3.70000005,2.88000011,0.23861,45.41,45.4
ADM US 1/18/2019 C50 Equity,4/5/2017,,3.29999995,2.95000005,0.2246,45.28,45.27
ADM US 1/18/2019 C50 Equity,4/6/2017,,3.5999999,2.96000004,0.23801,45.3,45.29
ADM US 1/18/2019 C50 Equity,4/7/2017,,3.5,2.75999999,0.23981,44.92,44.91
ADM US 1/18/2019 C50 Equity,4/10/2017,,3.4000001,2.86999989,0.23456,45.0,44.99
ADM US 1/18/2019 C50 Equity,4/11/2017,,3.25,2.81999993,0.23724,44.51,44.5
ADM US 1/18/2019 C50 Equity,4/12/2017,,3.20000005,2.74000001,0.23297,44.64,44.63
ADM US 1/18/2019 C50 Equity,4/13/2017,,3.1500001,2.76999998,0.23672,44.34,44.33
ADM US 1/18/2019 C50 Equity,4/14/2017,,3.1500001,2.76999998,0.23672,44.34,44.33
ADM US 1/18/2019 C50 Equity,4/17/2017,,3.1500001,2.51999998,0.23136,44.71,44.7
ADM US 1/18/2019 C50 Equity,4/18/2017,,3.54999995,3.0999999,0.2377,45.41,45.4
ADM US 1/18/2019 C50 Equity,4/19/2017,,3.25,2.70000005,0.23783,44.62,44.61
ADM US 1/18/2019 C50 Equity,4/20/2017,,3.20000005,2.48000002,0.22981999999999997,44.98,44.97
ADM US 1/18/2019 C50 Equity,4/21/2017,,3.29999995,2.70000005,0.23625,44.84,44.83
ADM US 1/18/2019 C50 Equity,4/24/2017,,3.3499999,2.82999992,0.23048,45.31,45.3
ADM US 1/18/2019 C50 Equity,4/25/2017,,3.25,2.83999991,0.21991,45.62,45.61
ADM US 1/18/2019 C50 Equity,4/26/2017,,3.45000005,2.80999994,0.23572,45.26,45.25
ADM US 1/18/2019 C50 Equity,4/27/2017,,3.4000001,2.96000004,0.22557,45.75,45.74
ADM US 1/18/2019 C50 Equity,4/28/2017,,3.4000001,2.86999989,0.22522,45.78,45.77
ADM US 1/18/2019 C50 Equity,5/1/2017,,3.45000005,2.99000001,0.22801999999999997,45.76,45.75
ADM US 1/18/2019 C50 Equity,5/2/2017,,1.82000005,1.50999999,0.21817,41.71,41.7
ADM US 1/18/2019 C50 Equity,5/3/2017,,1.70000005,1.47000003,0.21782,41.32,41.31
ADM US 1/18/2019 C50 Equity,5/4/2017,,2.1500001,1.55999994,0.22610999999999998,42.39,42.38
ADM US 1/18/2019 C50 Equity,5/5/2017,,2.04999995,1.74000001,0.21989,42.41,42.4
ADM US 1/18/2019 C50 Equity,5/8/2017,,2.06999993,1.90999997,0.21322,42.94,42.93
ADM US 1/18/2019 C50 Equity,5/9/2017,,2.05999994,1.69000006,0.22134,42.38,42.37
ADM US 1/18/2019 C50 Equity,5/10/2017,,1.97000003,1.64999998,0.21836999999999998,42.28,42.27
ADM US 1/18/2019 C50 Equity,5/11/2017,,1.91999996,1.62,0.21968000000000004,42.05,42.04
ADM US 1/18/2019 C50 Equity,5/12/2017,,1.90999997,1.63,0.22132,41.94,41.93
ADM US 1/18/2019 C50 Equity,5/15/2017,,1.91999996,1.63999999,0.22011,42.12,42.11
ADM US 1/18/2019 C50 Equity,5/16/2017,,1.92999995,1.72000003,0.21885,41.89,41.88
ADM US 1/18/2019 C50 Equity,5/17/2017,,1.95000005,1.54999995,0.22704,41.51,41.5
ADM US 1/18/2019 C50 Equity,5/18/2017,,1.84000003,1.52999997,0.22354000000000002,41.36,41.35
ADM US 1/18/2019 C50 Equity,5/19/2017,,1.89999998,1.59000003,0.22542,41.48,41.47
ADM US 1/18/2019 C50 Equity,5/22/2017,,1.86000001,1.55999994,0.22368,41.46,41.45
ADM US 1/18/2019 C50 Equity,5/23/2017,,2.4000001,1.75,0.22608000000000003,43.05,43.04
ADM US 1/18/2019 C50 Equity,5/24/2017,,2.31999993,2.0,0.23104,42.55,42.54
ADM US 1/18/2019 C50 Equity,5/25/2017,,2.24000001,1.99000001,0.22556,42.64,42.63
ADM US 1/18/2019 C50 Equity,5/26/2017,,2.05999994,1.83000004,0.21986,42.44,42.43
ADM US 1/18/2019 C50 Equity,5/29/2017,,2.05999994,1.83000004,0.21986,42.44,42.43
ADM US 1/18/2019 C50 Equity,5/30/2017,,2.05999994,1.73000002,0.22598,42.14,42.13
ADM US 1/18/2019 C50 Equity,5/31/2017,,2.03999996,1.52999997,0.23346,41.6,41.59
ADM US 1/18/2019 C50 Equity,6/1/2017,,2.04999995,1.63999999,0.23125,41.8,41.79
ADM US 1/18/2019 C50 Equity,6/2/2017,,1.91999996,1.62,0.21716,42.25,42.24
ADM US 1/18/2019 C50 Equity,6/5/2017,,1.90999997,1.66999996,0.22157,41.94,41.93
ADM US 1/18/2019 C50 Equity,6/6/2017,,1.77999997,1.59000003,0.2144,41.96,41.95
ADM US 1/18/2019 C50 Equity,6/7/2017,,1.82000005,1.63,0.21737,41.92,41.91
ADM US 1/18/2019 C50 Equity,6/8/2017,,1.88999999,1.57000005,0.22082,41.98,41.97
ADM US 1/18/2019 C50 Equity,6/9/2017,,1.84000003,1.63,0.21829,41.98,41.97
ADM US 1/18/2019 C50 Equity,6/12/2017,,2.00999999,1.77999997,0.22059,42.44,42.43
ADM US 1/18/2019 C50 Equity,6/13/2017,,1.95000005,1.70000005,0.21888,42.34,42.33
ADM US 1/18/2019 C50 Equity,6/14/2017,,2.11999989,1.5,0.23358,42.05,42.04
ADM US 1/18/2019 C50 Equity,6/15/2017,,1.97000003,1.5,0.22095,42.34,42.33
ADM US 1/18/2019 C50 Equity,6/16/2017,,1.87,1.5,0.21077,42.6,42.59
ADM US 1/18/2019 C50 Equity,6/19/2017,,1.88999999,1.5,0.2164,42.35,42.34
ADM US 1/18/2019 C50 Equity,6/20/2017,,1.74000001,1.41999996,0.22153000000000006,41.5,41.49
ADM US 1/18/2019 C50 Equity,6/21/2017,,1.70000005,1.33000004,0.22347,41.26,41.25
ADM US 1/18/2019 C50 Equity,6/22/2017,,1.50999999,1.23000002,0.21578000000000006,41.07,41.06
ADM US 1/18/2019 C50 Equity,6/23/2017,,1.50999999,1.25999999,0.21497,41.15,41.14
ADM US 1/18/2019 C50 Equity,6/26/2017,,1.50999999,1.27999997,0.21371,41.31,41.3
ADM US 1/18/2019 C50 Equity,6/27/2017,,1.61000001,1.20000005,0.22431,41.02,41.01
ADM US 1/18/2019 C50 Equity,6/28/2017,,1.59000003,1.20000005,0.22113,41.16,41.15
ADM US 1/18/2019 C50 Equity,6/29/2017,,1.38,1.14999998,0.2162,40.66,40.65
ADM US 1/18/2019 C50 Equity,6/30/2017,,1.62,1.30999994,0.21874,41.45,41.44
ADM US 1/18/2019 C50 Equity,7/3/2017,,1.69000006,1.27999997,0.22235,41.46,41.45
ADM US 1/18/2019 C50 Equity,7/4/2017,,1.69000006,1.27999997,0.22235,41.46,41.45
ADM US 1/18/2019 C50 Equity,7/5/2017,,1.51999998,1.28999996,0.20827,41.8,41.79
ADM US 1/18/2019 C50 Equity,7/6/2017,,1.51999998,1.21000004,0.21899,41.11,41.1
ADM US 1/18/2019 C50 Equity,7/7/2017,,1.51999998,1.25,0.21667,41.26,41.25
ADM US 1/18/2019 C50 Equity,7/10/2017,,1.40999997,1.20000005,0.21758,40.81,40.8
ADM US 1/18/2019 C50 Equity,7/11/2017,,1.37,1.01999998,0.22311,40.32,40.31
ADM US 1/18/2019 C50 Equity,7/12/2017,,1.29999995,1.11000001,0.2095,40.92,40.91
ADM US 1/18/2019 C50 Equity,7/13/2017,,1.49000001,1.09000003,0.21443,41.41,41.4
ADM US 1/18/2019 C50 Equity,7/14/2017,,1.45000005,1.21000004,0.21057,41.51,41.5
ADM US 1/18/2019 C50 Equity,7/17/2017,,1.51999998,1.27999997,0.21420000000000006,41.6,41.59
ADM US 1/18/2019 C50 Equity,7/18/2017,,1.44000006,1.17999995,0.21609,41.17,41.16
ADM US 1/18/2019 C50 Equity,7/19/2017,,1.51999998,0.94,0.21802,41.32,41.31
ADM US 1/18/2019 C50 Equity,7/20/2017,,1.46000004,1.21000004,0.21319,41.42,41.41
ADM US 1/18/2019 C50 Equity,7/21/2017,,1.44000006,1.13999999,0.21523000000000006,41.25,41.24
ADM US 1/18/2019 C50 Equity,7/24/2017,,1.42999995,1.16999996,0.21336999999999998,41.41,41.4
ADM US 1/18/2019 C50 Equity,7/25/2017,,1.48000002,1.27999997,0.20761,41.97,41.96
ADM US 1/18/2019 C50 Equity,7/26/2017,,1.48000002,1.02999997,0.2113,41.75,41.74
ADM US 1/18/2019 C50 Equity,7/27/2017,,1.47000003,1.21000004,0.21199,41.7,41.69
ADM US 1/18/2019 C50 Equity,7/28/2017,,1.51999998,1.07000005,0.21379,41.8,41.79
ADM US 1/18/2019 C50 Equity,7/31/2017,,1.75999999,1.12,0.22188,42.2,42.19
ADM US 1/18/2019 C50 Equity,8/1/2017,,2.06999993,1.63999999,0.2203,43.32,43.31
ADM US 1/18/2019 C50 Equity,8/2/2017,,1.84000003,1.40999997,0.22124,42.52,42.51
ADM US 1/18/2019 C50 Equity,8/3/2017,,2.03999996,1.14999998,0.23202,42.59,42.58
ADM US 1/18/2019 C50 Equity,8/4/2017,,1.75,1.38,0.21531,42.6,42.59
ADM US 1/18/2019 C50 Equity,8/7/2017,,1.67999995,1.32000005,0.21503000000000003,42.43,42.42
ADM US 1/18/2019 C50 Equity,8/8/2017,,1.61000001,1.34000003,0.21448000000000003,42.23,42.22
ADM US 1/18/2019 C50 Equity,8/9/2017,,1.63,1.40999997,0.21211999999999998,42.48,42.47
ADM US 1/18/2019 C50 Equity,8/10/2017,,1.59000003,1.36000001,0.21511,42.17,42.16
ADM US 1/18/2019 C50 Equity,8/11/2017,,1.41999996,1.16999996,0.21982,41.3,41.29
ADM US 1/18/2019 C50 Equity,8/14/2017,,1.48000002,1.27999997,0.21438,41.96,41.95
ADM US 1/18/2019 C50 Equity,8/15/2017,,1.64999998,1.39999998,0.21815,42.05,42.04
ADM US 1/18/2019 C50 Equity,8/16/2017,,1.62,1.38999999,0.21461,42.14,42.13
ADM US 1/18/2019 C50 Equity,8/17/2017,,1.52999997,1.25999999,0.2171,41.66,41.65
ADM US 1/18/2019 C50 Equity,8/18/2017,,1.46000004,1.16999996,0.21889,41.28,41.27
ADM US 1/18/2019 C50 Equity,8/21/2017,,1.47000003,1.24000001,0.21619000000000002,41.58,41.57
ADM US 1/18/2019 C50 Equity,8/22/2017,,1.5,1.25,0.2154,41.75,41.74
ADM US 1/18/2019 C50 Equity,8/23/2017,,1.5,1.25999999,0.2151,41.78,41.77
ADM US 1/18/2019 C50 Equity,8/24/2017,,1.37,1.14999998,0.21736,41.11,41.1
ADM US 1/18/2019 C50 Equity,8/25/2017,,1.59000003,1.25,0.22082,41.78,41.77
ADM US 1/18/2019 C50 Equity,8/28/2017,,1.50999999,1.20000005,0.21686,41.75,41.74
ADM US 1/18/2019 C50 Equity,8/29/2017,,1.98000002,1.14999998,0.24638,41.73,41.72
ADM US 1/18/2019 C50 Equity,8/30/2017,,1.51999998,1.25,0.21722,41.84,41.83
ADM US 1/18/2019 C50 Equity,8/31/2017,,1.38999999,1.14999998,0.21796,41.35,41.34
ADM US 1/18/2019 C50 Equity,9/1/2017,,1.57000005,1.29999995,0.21579,42.19,42.18
ADM US 1/18/2019 C50 Equity,9/4/2017,,1.57000005,1.29999995,0.21579,42.19,42.18
ADM US 1/18/2019 C50 Equity,9/5/2017,,1.49000001,1.21000004,0.21557,41.91,41.9
ADM US 1/18/2019 C50 Equity,9/6/2017,,1.57000005,1.36000001,0.21265,42.4,42.39
ADM US 1/18/2019 C50 Equity,9/7/2017,,1.64999998,1.38,0.213,42.65,42.64
ADM US 1/18/2019 C50 Equity,9/8/2017,,1.60000002,1.33000004,0.21477,42.39,42.38
ADM US 1/18/2019 C50 Equity,9/11/2017,,1.70000005,1.44000006,0.21478000000000005,42.8,42.79
ADM US 1/18/2019 C50 Equity,9/12/2017,,1.77999997,1.52999997,0.21306,43.16,43.15
ADM US 1/18/2019 C50 Equity,9/13/2017,,1.83000004,1.55999994,0.21447,43.27,43.26
ADM US 1/18/2019 C50 Equity,9/14/2017,,1.87,1.60000002,0.21354,43.46,43.45
ADM US 1/18/2019 C50 Equity,9/15/2017,,1.90999997,1.69000006,0.21069,43.76,43.75
ADM US 1/18/2019 C50 Equity,9/18/2017,,2.1500001,1.96000004,0.21926,44.03,44.02
ADM US 1/18/2019 C50 Equity,9/19/2017,,2.03999996,1.94000006,0.21646999999999997,43.85,43.84
ADM US 1/18/2019 C50 Equity,9/20/2017,,1.87,1.73000002,0.21663000000000002,43.32,43.31
ADM US 1/18/2019 C50 Equity,9/21/2017,,1.84000003,1.72000003,0.21563,43.28,43.27
