,OPTION_NAME,DATE,EOD_OPTION_PRICE_LAST,EOD_OPTION_PRICE_ASK,EOD_OPTION_PRICE_BID,IVOL_LAST,EOD_UNDERLYING_PRICE_ASK,EOD_UNDERLYING_PRICE_BID
81,A US 08/17/18 C75 Equity,4/10/2018,,1.14999998,1.05999994,23.393,66.6,66.59
82,A US 08/17/18 C75 Equity,4/11/2018,,1.0,0.93000001,23.243000000000002,66.05,66.04
83,A US 08/17/18 C75 Equity,4/12/2018,,1.25,1.15999997,23.11,67.27,67.26
84,A US 08/17/18 C75 Equity,4/13/2018,,1.19000006,1.09000003,22.715999999999998,67.27,67.26
85,A US 08/17/18 C75 Equity,4/16/2018,,1.38999999,1.28999996,22.717,68.24,68.23
86,A US 08/17/18 C75 Equity,4/17/2018,,1.38999999,1.27999997,22.363000000000003,68.42,68.41
87,A US 08/17/18 C75 Equity,4/18/2018,,1.65999997,1.53999996,21.991,69.57,69.56
88,A US 08/17/18 C75 Equity,4/19/2018,,1.25,1.15999997,22.401999999999997,67.94,67.93
89,A US 08/17/18 C75 Equity,4/20/2018,,1.12,1.04999995,22.264,67.55,67.54
90,A US 08/17/18 C75 Equity,4/23/2018,,1.25999999,1.19000006,22.914,67.98,67.97
91,A US 08/17/18 C75 Equity,4/24/2018,,1.26999998,1.01999998,25.837,66.61,66.6
92,A US 08/17/18 C75 Equity,4/25/2018,,2.75,0.72000003,39.778,65.7,65.69
93,A US 08/17/18 C75 Equity,4/26/2018,,1.09000003,0.89999998,24.866999999999997,66.41,66.4
94,A US 08/17/18 C75 Equity,4/27/2018,,1.70000005,0.88,30.388,66.34,66.33
95,A US 08/17/18 C75 Equity,4/30/2018,,0.92000002,0.82999998,24.824,65.85,65.84
96,A US 08/17/18 C75 Equity,5/1/2018,,1.00999999,0.92000002,25.081999999999997,66.23,66.22
97,A US 08/17/18 C75 Equity,5/2/2018,,0.98000002,0.83999997,25.549,65.92,65.91
98,A US 08/17/18 C75 Equity,5/3/2018,,1.0,0.94,25.27,66.21,66.2
99,A US 08/17/18 C75 Equity,5/4/2018,,1.05999994,0.99000001,24.435,66.96,66.95
100,A US 08/17/18 C75 Equity,5/7/2018,,1.12,1.03999996,24.588,67.34,67.33
101,A US 08/17/18 C75 Equity,5/8/2018,,1.10000002,1.00999999,24.517,67.34,67.33
102,A US 08/17/18 C75 Equity,5/9/2018,,1.29999995,1.21000004,24.726999999999997,68.13,68.12
103,A US 08/17/18 C75 Equity,5/10/2018,,1.41999996,1.34000003,24.471999999999998,68.74,68.73
104,A US 08/17/18 C75 Equity,5/11/2018,,1.66999996,1.52999997,25.057,69.42,69.41
105,A US 08/17/18 C75 Equity,5/14/2018,,1.41999996,1.33000004,24.011,69.17,69.16
106,A US 08/17/18 C75 Equity,5/15/2018,,0.33000001,0.20999999,25.4,62.43,62.42
107,A US 08/17/18 C75 Equity,5/16/2018,,0.19,0.12,23.305999999999997,61.93,61.92
108,A US 08/17/18 C75 Equity,5/17/2018,,0.28,0.20999999,22.83,63.51,63.5
109,A US 08/17/18 C75 Equity,5/18/2018,,0.25999999,0.12,21.147,64.34,64.33
110,A US 08/17/18 C75 Equity,5/21/2018,,0.40000001,0.23999999,21.901,65.48,65.47
111,A US 08/17/18 C75 Equity,5/22/2018,,0.38,0.2,23.048000000000002,64.77,64.76
112,A US 08/17/18 C75 Equity,5/23/2018,,0.49000001,0.06,25.374000000000002,64.53,64.52
113,A US 08/17/18 C75 Equity,5/24/2018,,0.25,0.14,22.05,64.15,64.14
114,A US 08/17/18 C75 Equity,5/25/2018,,0.15000001,0.1,21.373,63.19,63.18
115,A US 08/17/18 C75 Equity,5/28/2018,,0.15000001,0.1,21.373,63.19,63.18
116,A US 08/17/18 C75 Equity,5/29/2018,,0.11,0.07,22.741,61.88,61.87
117,A US 08/17/18 C75 Equity,5/30/2018,,0.13,0.08,22.275,62.69,62.68
118,A US 08/17/18 C75 Equity,5/31/2018,,0.11,0.06,22.851,62.0,61.99
119,A US 08/17/18 C75 Equity,6/1/2018,,0.12,0.07,22.04,62.8,62.79
120,A US 08/17/18 C75 Equity,6/4/2018,,0.19,0.06,23.694000000000003,63.35,63.34
121,A US 08/17/18 C75 Equity,6/5/2018,,0.2,0.06,23.674,63.6,63.59
122,A US 08/17/18 C75 Equity,6/6/2018,,0.2,0.08,21.171999999999997,65.06,65.05
123,A US 08/17/18 C75 Equity,6/7/2018,,0.23,0.16,21.719,65.24,65.23
124,A US 08/17/18 C75 Equity,6/8/2018,,0.34999999,0.16,23.19,65.81,65.8
125,A US 08/17/18 C75 Equity,6/11/2018,,0.28999999,0.2,21.776,66.2,66.19
126,A US 08/17/18 C75 Equity,6/12/2018,,0.30000001,0.23999999,22.1,66.21,66.2
127,A US 08/17/18 C75 Equity,6/13/2018,,0.34,0.2,22.99,66.24,66.23
128,A US 08/17/18 C75 Equity,6/14/2018,,0.38,0.23,23.678,66.35,66.34
129,A US 08/17/18 C75 Equity,6/15/2018,,0.31999999,0.2,23.171999999999997,66.16,66.15
130,A US 08/17/18 C75 Equity,6/18/2018,,0.16,0.12,22.371,64.96,64.95
131,A US 08/17/18 C75 Equity,6/19/2018,,0.16,0.08,25.4,63.53,63.52
132,A US 08/17/18 C75 Equity,6/20/2018,,0.19,0.03,28.142,62.76,62.75
133,A US 08/17/18 C75 Equity,6/21/2018,,0.20999999,0.07,28.344,63.09,63.08
134,A US 08/17/18 C75 Equity,6/22/2018,,0.20999999,0.03,29.046,62.87,62.86
135,A US 08/17/18 C75 Equity,6/25/2018,,0.09,0.02,28.289,61.3,61.29
136,A US 08/17/18 C75 Equity,6/26/2018,,0.20999999,0.02,32.169000000000004,61.96,61.29
137,A US 08/17/18 C75 Equity,6/27/2018,,0.15000001,0.02,31.858,61.23,61.29
138,A US 08/17/18 C75 Equity,6/28/2018,,0.08,0.05,28.676,61.26,61.25
139,A US 08/17/18 C75 Equity,6/29/2018,,0.1,0.05,28.675,61.96,61.25
140,A US 08/17/18 C75 Equity,7/2/2018,,0.05,0.05,27.178,61.43,61.25
141,A US 08/17/18 C75 Equity,7/3/2018,,0.09,0.05,30.627,61.26,61.25
142,A US 08/17/18 C75 Equity,7/4/2018,,0.09,0.05,30.627,61.26,61.25
143,A US 08/17/18 C75 Equity,7/5/2018,,0.07,0.05,28.875,61.82,61.25
144,A US 08/17/18 C75 Equity,7/6/2018,,0.07,0.05,28.089000000000002,62.35,61.25
145,A US 08/17/18 C75 Equity,7/9/2018,,0.07,0.05,27.545,63.1,61.25
146,A US 08/17/18 C75 Equity,7/10/2018,,0.07,0.05,26.741,63.64,61.25
147,A US 08/17/18 C75 Equity,7/11/2018,,0.06,0.05,28.125,62.85,61.25
148,A US 08/17/18 C75 Equity,7/12/2018,,0.06,0.05,27.173000000000002,63.46,61.25
149,A US 08/17/18 C75 Equity,7/13/2018,,0.08,0.05,29.092,63.41,61.25
150,A US 08/17/18 C75 Equity,7/16/2018,,0.08,0.05,32.183,62.69,61.25
151,A US 08/17/18 C75 Equity,7/17/2018,,0.08,0.05,31.666,63.12,61.25
152,A US 08/17/18 C75 Equity,7/18/2018,,0.08,0.04,32.525999999999996,62.98,62.97
153,A US 08/17/18 C75 Equity,7/19/2018,,0.1,0.06,31.353,64.16,64.15
154,A US 08/17/18 C75 Equity,7/20/2018,,0.08,0.05,31.508000000000003,63.82,63.81
155,A US 08/17/18 C75 Equity,7/23/2018,,0.06,0.02,32.248000000000005,63.64,63.63
156,A US 08/17/18 C75 Equity,7/24/2018,,0.08,0.05,31.455,64.77,64.76
157,A US 08/17/18 C75 Equity,7/25/2018,,0.11,0.06,30.608,65.95,65.94
158,A US 08/17/18 C75 Equity,7/26/2018,,0.11,0.1,28.656999999999996,66.82,66.81
159,A US 08/17/18 C75 Equity,7/27/2018,,0.08,0.04,30.631999999999998,65.78,65.77
160,A US 08/17/18 C75 Equity,7/30/2018,,0.07,0.04,36.001999999999995,64.62,64.61
161,A US 08/17/18 C75 Equity,7/31/2018,,0.23999999,0.11,41.81,66.12,66.11
162,A US 08/17/18 C75 Equity,8/1/2018,,0.11,0.03,40.086,65.02,65.01
163,A US 08/17/18 C75 Equity,8/2/2018,,0.09,0.03,38.891999999999996,65.3,65.01
164,A US 08/17/18 C75 Equity,8/3/2018,,0.08,0.03,38.075,65.66,65.01
165,A US 08/17/18 C75 Equity,8/6/2018,,0.11,0.08,42.18,66.49,66.48
166,A US 08/17/18 C75 Equity,8/7/2018,,0.15000001,0.11,41.784,67.65,67.64
167,A US 08/17/18 C75 Equity,8/8/2018,,0.11,0.07,42.411,67.38,67.37
168,A US 08/17/18 C75 Equity,8/9/2018,,0.11,0.07,48.693999999999996,66.65,66.64
169,A US 08/17/18 C75 Equity,8/10/2018,,0.11,0.07,54.306000000000004,66.24,66.23
170,AA US 1/18/2019 C40 Equity,1/25/2017,,6.900000099999999,6.0,38.52,36.57,36.56
171,AA US 1/18/2019 C40 Equity,1/26/2017,,6.69999981,5.80000019,38.536,36.28,36.27
172,AA US 1/18/2019 C40 Equity,1/27/2017,,6.69999981,6.19999981,37.694,36.64,36.63
173,AA US 1/18/2019 C40 Equity,1/30/2017,,6.599999900000001,6.19999981,37.139,36.6,36.59
174,AA US 1/18/2019 C40 Equity,1/31/2017,,6.5,6.19999981,37.008,36.44,36.43
175,AA US 1/18/2019 C40 Equity,2/1/2017,,6.5,6.19999981,37.398,36.28,36.27
176,AA US 1/18/2019 C40 Equity,2/2/2017,,7.30000019,6.900000099999999,37.459,37.67,37.66
177,AA US 1/18/2019 C40 Equity,2/3/2017,,7.19999981,6.599999900000001,39.106,36.91,36.9
178,AA US 1/18/2019 C40 Equity,2/6/2017,,7.5,7.0,38.73,37.75,37.74
179,AA US 1/18/2019 C40 Equity,2/7/2017,,7.5,7.0,38.048,37.98,37.97
180,AA US 1/18/2019 C40 Equity,2/8/2017,,7.400000099999999,6.80000019,38.592,37.6,37.59
181,AA US 1/18/2019 C40 Equity,2/9/2017,,7.400000099999999,6.80000019,39.152,37.41,37.4
182,AA US 1/18/2019 C40 Equity,2/10/2017,,7.69999981,7.099999900000001,37.964,38.32,38.31
183,AA US 1/18/2019 C40 Equity,2/13/2017,,7.900000099999999,7.400000099999999,38.44,38.48,38.47
184,AA US 1/18/2019 C40 Equity,2/14/2017,,7.69999981,7.400000099999999,37.301,38.54,38.53
185,AA US 1/18/2019 C40 Equity,2/15/2017,,7.599999900000001,7.0,38.66,37.89,37.88
186,AA US 1/18/2019 C40 Equity,2/16/2017,,6.80000019,6.30000019,38.834,36.44,36.43
187,AA US 1/18/2019 C40 Equity,2/17/2017,,6.5,6.0999999,38.033,36.19,36.18
188,AA US 1/18/2019 C40 Equity,2/20/2017,,6.5,6.0999999,38.033,36.19,36.18
189,AA US 1/18/2019 C40 Equity,2/21/2017,,6.900000099999999,6.30000019,38.838,36.72,36.71
190,AA US 1/18/2019 C40 Equity,2/22/2017,,6.69999981,6.4000001,38.066,36.63,36.62
191,AA US 1/18/2019 C40 Equity,2/23/2017,,5.4000001,5.19999981,37.586999999999996,34.36,34.35
192,AA US 1/18/2019 C40 Equity,2/24/2017,,5.69999981,5.30000019,39.115,34.44,34.43
193,AA US 1/18/2019 C40 Equity,2/27/2017,,6.0,5.4000001,39.784,34.78,34.77
194,AA US 1/18/2019 C40 Equity,2/28/2017,,5.9000001,5.30000019,39.493,34.67,34.66
195,AA US 1/18/2019 C40 Equity,3/1/2017,,7.900000099999999,7.099999900000001,40.525999999999996,37.9,37.89
196,AA US 1/18/2019 C40 Equity,3/2/2017,,6.80000019,6.19999981,40.866,35.85,35.84
197,AA US 1/18/2019 C40 Equity,3/3/2017,,6.900000099999999,6.30000019,39.96,36.34,36.33
198,AA US 1/18/2019 C40 Equity,3/6/2017,,7.400000099999999,6.80000019,40.982,36.93,36.92
199,AA US 1/18/2019 C40 Equity,3/7/2017,,6.900000099999999,6.30000019,41.521,35.85,35.84
200,AA US 1/18/2019 C40 Equity,3/8/2017,,7.099999900000001,6.4000001,42.018,36.05,36.04
201,AA US 1/18/2019 C40 Equity,3/9/2017,,6.69999981,6.0999999,41.931000000000004,35.35,35.34
202,AA US 1/18/2019 C40 Equity,3/10/2017,,6.0999999,5.4000001,41.047,34.54,34.53
203,AA US 1/18/2019 C40 Equity,3/13/2017,,6.0,5.69999981,40.122,34.71,34.7
204,AA US 1/18/2019 C40 Equity,3/14/2017,,5.9000001,5.30000019,40.872,34.26,34.25
205,AA US 1/18/2019 C40 Equity,3/15/2017,,6.4000001,5.80000019,41.26,35.12,35.11
206,AA US 1/18/2019 C40 Equity,3/16/2017,,6.5,6.0,41.045,35.39,35.38
207,AA US 1/18/2019 C40 Equity,3/17/2017,,6.19999981,5.5999999,40.541,35.01,35.0
208,AA US 1/18/2019 C40 Equity,3/20/2017,,6.19999981,5.5999999,40.959,34.91,34.9
209,AA US 1/18/2019 C40 Equity,3/21/2017,,5.30000019,4.9000001,40.871,33.21,33.2
210,AA US 1/18/2019 C40 Equity,3/22/2017,,5.4000001,5.0999999,40.077,33.71,33.7
211,AA US 1/18/2019 C40 Equity,3/23/2017,,5.30000019,5.0,40.677,33.3,33.29
212,AA US 1/18/2019 C40 Equity,3/24/2017,,5.0,4.80000019,41.00899999999999,32.57,32.56
213,AA US 1/18/2019 C40 Equity,3/27/2017,,5.0,4.5999999,41.49100000000001,32.46,32.45
214,AA US 1/18/2019 C40 Equity,3/28/2017,,5.30000019,4.9000001,41.674,33.01,33.0
215,AA US 1/18/2019 C40 Equity,3/29/2017,,5.0999999,4.9000001,40.946999999999996,32.87,32.86
216,AA US 1/18/2019 C40 Equity,3/30/2017,,5.19999981,5.0,39.905,33.46,33.45
217,AA US 1/18/2019 C40 Equity,3/31/2017,,5.80000019,5.4000001,40.539,34.44,34.43
218,AA US 1/18/2019 C40 Equity,4/3/2017,,5.69999981,5.30000019,40.765,34.23,34.22
219,AA US 1/18/2019 C40 Equity,4/4/2017,,5.80000019,5.30000019,41.422,34.2,34.19
220,AA US 1/18/2019 C40 Equity,4/5/2017,,5.5,5.19999981,40.686,33.89,33.88
221,AA US 1/18/2019 C40 Equity,4/6/2017,,5.4000001,5.0,40.786,33.66,33.65
222,AA US 1/18/2019 C40 Equity,4/7/2017,,5.4000001,5.0,40.407,33.8,33.79
223,AA US 1/18/2019 C40 Equity,4/10/2017,,5.19999981,5.0999999,39.755,33.69,33.68
224,AA US 1/18/2019 C40 Equity,4/11/2017,,5.69999981,5.19999981,40.781,34.37,34.36
225,AA US 1/18/2019 C40 Equity,4/12/2017,,4.80000019,4.30000019,42.075,32.07,32.06
226,AA US 1/18/2019 C40 Equity,4/13/2017,,4.099999899999999,3.79999995,40.582,31.07,31.06
227,AA US 1/18/2019 C40 Equity,4/14/2017,,4.099999899999999,3.79999995,40.582,31.07,31.06
228,AA US 1/18/2019 C40 Equity,4/17/2017,,4.19999981,3.9000001,40.741,31.28,31.27
229,AA US 1/18/2019 C40 Equity,4/18/2017,,4.19999981,4.0,39.632,31.73,31.72
230,AA US 1/18/2019 C40 Equity,4/19/2017,,4.19999981,3.9000001,40.743,31.31,31.3
231,AA US 1/18/2019 C40 Equity,4/20/2017,,4.5,4.19999981,40.374,32.12,32.11
232,AA US 1/18/2019 C40 Equity,4/21/2017,,4.4000001,4.0,40.943000000000005,31.71,31.7
233,AA US 1/18/2019 C40 Equity,4/24/2017,,5.0,4.5,40.043,33.36,33.35
234,AA US 1/18/2019 C40 Equity,4/25/2017,,6.5,6.0999999,39.347,36.5,36.49
235,AA US 1/18/2019 C40 Equity,4/26/2017,,6.599999900000001,6.0999999,40.064,36.44,36.43
236,AA US 1/18/2019 C40 Equity,4/27/2017,,5.5,5.0999999,39.24,34.66,34.65
237,AA US 1/18/2019 C40 Equity,4/28/2017,,5.0999999,4.9000001,39.541,33.76,33.75
238,AA US 1/18/2019 C40 Equity,5/1/2017,,4.9000001,4.5,39.738,33.31,33.3
239,AA US 1/18/2019 C40 Equity,5/2/2017,,4.9000001,4.5,39.525,33.41,33.4
240,AA US 1/18/2019 C40 Equity,5/3/2017,,4.0,3.70000005,38.936,31.66,31.65
241,AA US 1/18/2019 C40 Equity,5/4/2017,,3.79999995,3.5,39.198,31.12,31.11
242,AA US 1/18/2019 C40 Equity,5/5/2017,,4.0,3.79999995,38.561,31.82,31.81
243,AA US 1/18/2019 C40 Equity,5/8/2017,,3.70000005,3.5,38.867,31.04,31.03
244,AA US 1/18/2019 C40 Equity,5/9/2017,,3.5999999,3.4000001,38.823,30.83,30.82
245,AA US 1/18/2019 C40 Equity,5/10/2017,,3.5999999,3.5,38.218,31.07,31.06
246,AA US 1/18/2019 C40 Equity,5/11/2017,,3.70000005,3.5,38.789,31.12,31.11
247,AA US 1/18/2019 C40 Equity,5/12/2017,,4.0,3.70000005,38.994,31.78,31.77
248,AA US 1/18/2019 C40 Equity,5/15/2017,,4.0,3.79999995,38.334,32.05,32.04
249,AA US 1/18/2019 C40 Equity,5/16/2017,,4.0,3.79999995,38.047,32.17,32.16
250,AA US 1/18/2019 C40 Equity,5/17/2017,,4.0,3.5999999,39.638000000000005,31.63,31.62
251,AA US 1/18/2019 C40 Equity,5/18/2017,,4.099999899999999,3.70000005,39.316,31.97,31.96
252,AA US 1/18/2019 C40 Equity,5/19/2017,,4.19999981,3.9000001,39.068000000000005,32.31,32.3
253,AA US 1/18/2019 C40 Equity,5/22/2017,,4.4000001,4.099999899999999,38.645,32.94,32.93
254,AA US 1/18/2019 C40 Equity,5/23/2017,,4.5999999,4.19999981,38.945,33.26,33.25
255,AA US 1/18/2019 C40 Equity,5/24/2017,,4.69999981,4.30000019,38.893,33.51,33.5
256,AA US 1/18/2019 C40 Equity,5/25/2017,,4.5,4.19999981,38.873000000000005,33.09,33.08
257,AA US 1/18/2019 C40 Equity,5/26/2017,,4.5,4.19999981,38.339,33.3,33.29
258,AA US 1/18/2019 C40 Equity,5/29/2017,,4.5,4.19999981,38.339,33.3,33.29
259,AA US 1/18/2019 C40 Equity,5/30/2017,,4.30000019,4.099999899999999,38.126999999999995,33.01,33.0
260,AA US 1/18/2019 C40 Equity,5/31/2017,,4.30000019,4.0,38.346,32.94,32.93
261,AA US 1/18/2019 C40 Equity,6/1/2017,,4.30000019,4.0,38.347,32.94,32.93
262,AA US 1/18/2019 C40 Equity,6/2/2017,,4.19999981,3.9000001,38.01,32.85,32.84
263,AA US 1/18/2019 C40 Equity,6/5/2017,,4.4000001,4.099999899999999,37.976,33.34,33.33
264,AA US 1/18/2019 C40 Equity,6/6/2017,,4.19999981,3.9000001,37.819,32.98,32.97
265,AA US 1/18/2019 C40 Equity,6/7/2017,,4.099999899999999,3.9000001,37.762,32.78,32.77
266,AA US 1/18/2019 C40 Equity,6/8/2017,,4.30000019,4.19999981,36.900999999999996,33.55,33.54
267,AA US 1/18/2019 C40 Equity,6/9/2017,,4.19999981,3.9000001,37.818000000000005,33.01,33.0
268,AA US 1/18/2019 C40 Equity,6/12/2017,,3.70000005,3.5,38.143,31.79,31.78
269,AA US 1/18/2019 C40 Equity,6/13/2017,,3.9000001,3.70000005,37.686,32.44,32.43
270,AA US 1/18/2019 C40 Equity,6/14/2017,,3.5999999,3.29999995,38.326,31.52,31.51
271,AA US 1/18/2019 C40 Equity,6/15/2017,,3.29999995,3.0999999,38.566,30.7,30.69
